unit,               hm,                  cTime,       dt,       chm,qcrs,sat,sel,mod,bmso, Tb,  vb,  ib,   ib_charge, ioc, voc_soc,    vsat,dv_dyn,voc_stat,voc_ekf,     y_ekf,    soc_s,soc_ekf,soc,soc_min, dv,
g20230530_soc0p_ch, 2023-08-12:08:59:54,  141400.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.220,    0.000,      0.000,       nan, 13.220, 13.700,  0.000, 13.220,    nan,    nan,    nan,    nan,  0.600,  0.000, -0.000,
g20230530_soc0p_ch, 2023-08-12:09:00:19,  141425.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.391,    8.000,      8.000,       nan, 13.220, 13.700,  0.160, 13.220,    nan,    nan,    nan,    nan,  0.601,  0.000,  0.011,
g20230530_soc0p_ch, 2023-08-12:09:00:44,  141450.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.410,    8.000,      8.000,       nan, 13.220, 13.700,  0.160, 13.220,    nan,    nan,    nan,    nan,  0.601,  0.000,  0.030,
g20230530_soc0p_ch, 2023-08-12:09:01:09,  141475.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.425,    8.000,      8.000,       nan, 13.220, 13.700,  0.160, 13.220,    nan,    nan,    nan,    nan,  0.602,  0.000,  0.044,
g20230530_soc0p_ch, 2023-08-12:09:01:34,  141500.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.436,    8.000,      8.000,       nan, 13.220, 13.700,  0.160, 13.220,    nan,    nan,    nan,    nan,  0.602,  0.000,  0.055,
g20230530_soc0p_ch, 2023-08-12:09:01:59,  141525.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.444,    8.000,      8.000,       nan, 13.221, 13.700,  0.160, 13.221,    nan,    nan,    nan,    nan,  0.603,  0.000,  0.063,
g20230530_soc0p_ch, 2023-08-12:09:02:24,  141550.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.450,    8.000,      8.000,       nan, 13.221, 13.700,  0.160, 13.221,    nan,    nan,    nan,    nan,  0.603,  0.000,  0.070,
g20230530_soc0p_ch, 2023-08-12:09:02:49,  141575.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.455,    8.000,      8.000,       nan, 13.221, 13.700,  0.160, 13.221,    nan,    nan,    nan,    nan,  0.604,  0.000,  0.074,
g20230530_soc0p_ch, 2023-08-12:09:03:14,  141600.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.459,    8.000,      8.000,       nan, 13.221, 13.700,  0.160, 13.221,    nan,    nan,    nan,    nan,  0.604,  0.000,  0.078,
g20230530_soc0p_ch, 2023-08-12:09:03:39,  141625.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.461,    8.000,      8.000,       nan, 13.221, 13.700,  0.160, 13.221,    nan,    nan,    nan,    nan,  0.605,  0.000,  0.080,
g20230530_soc0p_ch, 2023-08-12:09:04:04,  141650.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.464,    8.000,      8.000,       nan, 13.221, 13.700,  0.160, 13.221,    nan,    nan,    nan,    nan,  0.606,  0.000,  0.083,
g20230530_soc0p_ch, 2023-08-12:09:04:29,  141675.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.465,    8.000,      8.000,       nan, 13.221, 13.700,  0.160, 13.221,    nan,    nan,    nan,    nan,  0.606,  0.000,  0.084,
g20230530_soc0p_ch, 2023-08-12:09:04:54,  141700.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.467,    8.000,      8.000,       nan, 13.221, 13.700,  0.160, 13.221,    nan,    nan,    nan,    nan,  0.607,  0.000,  0.085,
g20230530_soc0p_ch, 2023-08-12:09:05:19,  141725.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.468,    8.000,      8.000,       nan, 13.221, 13.700,  0.160, 13.221,    nan,    nan,    nan,    nan,  0.607,  0.000,  0.086,
g20230530_soc0p_ch, 2023-08-12:09:05:44,  141750.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.468,    8.000,      8.000,       nan, 13.222, 13.700,  0.160, 13.222,    nan,    nan,    nan,    nan,  0.608,  0.000,  0.087,
g20230530_soc0p_ch, 2023-08-12:09:06:09,  141775.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.469,    8.000,      8.000,       nan, 13.222, 13.700,  0.160, 13.222,    nan,    nan,    nan,    nan,  0.608,  0.000,  0.087,
g20230530_soc0p_ch, 2023-08-12:09:06:34,  141800.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.469,    8.000,      8.000,       nan, 13.222, 13.700,  0.160, 13.222,    nan,    nan,    nan,    nan,  0.609,  0.000,  0.088,
g20230530_soc0p_ch, 2023-08-12:09:06:59,  141825.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.470,    8.000,      8.000,       nan, 13.222, 13.700,  0.160, 13.222,    nan,    nan,    nan,    nan,  0.609,  0.000,  0.088,
g20230530_soc0p_ch, 2023-08-12:09:07:24,  141850.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.470,    8.000,      8.000,       nan, 13.222, 13.700,  0.160, 13.222,    nan,    nan,    nan,    nan,  0.610,  0.000,  0.088,
g20230530_soc0p_ch, 2023-08-12:09:07:49,  141875.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.470,    8.000,      8.000,       nan, 13.222, 13.700,  0.160, 13.222,    nan,    nan,    nan,    nan,  0.611,  0.000,  0.088,
g20230530_soc0p_ch, 2023-08-12:09:08:14,  141900.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.471,    8.000,      8.000,       nan, 13.222, 13.700,  0.160, 13.222,    nan,    nan,    nan,    nan,  0.611,  0.000,  0.088,
g20230530_soc0p_ch, 2023-08-12:09:08:39,  141925.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.471,    8.000,      8.000,       nan, 13.222, 13.700,  0.160, 13.222,    nan,    nan,    nan,    nan,  0.612,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:09:04,  141950.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.471,    8.000,      8.000,       nan, 13.222, 13.700,  0.160, 13.222,    nan,    nan,    nan,    nan,  0.612,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:09:29,  141975.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.471,    8.000,      8.000,       nan, 13.223, 13.700,  0.160, 13.223,    nan,    nan,    nan,    nan,  0.613,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:09:54,  142000.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.471,    8.000,      8.000,       nan, 13.223, 13.700,  0.160, 13.223,    nan,    nan,    nan,    nan,  0.613,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:10:19,  142025.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.472,    8.000,      8.000,       nan, 13.223, 13.700,  0.160, 13.223,    nan,    nan,    nan,    nan,  0.614,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:10:44,  142050.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.472,    8.000,      8.000,       nan, 13.223, 13.700,  0.160, 13.223,    nan,    nan,    nan,    nan,  0.614,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:11:09,  142075.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.472,    8.000,      8.000,       nan, 13.223, 13.700,  0.160, 13.223,    nan,    nan,    nan,    nan,  0.615,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:11:34,  142100.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.472,    8.000,      8.000,       nan, 13.223, 13.700,  0.160, 13.223,    nan,    nan,    nan,    nan,  0.616,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:11:59,  142125.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.472,    8.000,      8.000,       nan, 13.223, 13.700,  0.160, 13.223,    nan,    nan,    nan,    nan,  0.616,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:12:24,  142150.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.472,    8.000,      8.000,       nan, 13.223, 13.700,  0.160, 13.223,    nan,    nan,    nan,    nan,  0.617,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:12:49,  142175.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.472,    8.000,      8.000,       nan, 13.223, 13.700,  0.160, 13.223,    nan,    nan,    nan,    nan,  0.617,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:13:14,  142200.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.472,    8.000,      8.000,       nan, 13.224, 13.700,  0.160, 13.224,    nan,    nan,    nan,    nan,  0.618,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:13:39,  142225.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.473,    8.000,      8.000,       nan, 13.224, 13.700,  0.160, 13.224,    nan,    nan,    nan,    nan,  0.618,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:14:04,  142250.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.473,    8.000,      8.000,       nan, 13.224, 13.700,  0.160, 13.224,    nan,    nan,    nan,    nan,  0.619,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:14:29,  142275.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.473,    8.000,      8.000,       nan, 13.224, 13.700,  0.160, 13.224,    nan,    nan,    nan,    nan,  0.619,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:14:54,  142300.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.473,    8.000,      8.000,       nan, 13.224, 13.700,  0.160, 13.224,    nan,    nan,    nan,    nan,  0.620,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:15:19,  142325.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.473,    8.000,      8.000,       nan, 13.224, 13.700,  0.160, 13.224,    nan,    nan,    nan,    nan,  0.621,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:15:44,  142350.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.473,    8.000,      8.000,       nan, 13.224, 13.700,  0.160, 13.224,    nan,    nan,    nan,    nan,  0.621,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:16:09,  142375.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.473,    8.000,      8.000,       nan, 13.224, 13.700,  0.160, 13.224,    nan,    nan,    nan,    nan,  0.622,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:16:34,  142400.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.473,    8.000,      8.000,       nan, 13.224, 13.700,  0.160, 13.224,    nan,    nan,    nan,    nan,  0.622,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:16:59,  142425.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.473,    8.000,      8.000,       nan, 13.225, 13.700,  0.160, 13.225,    nan,    nan,    nan,    nan,  0.623,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:17:24,  142450.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.474,    8.000,      8.000,       nan, 13.225, 13.700,  0.160, 13.225,    nan,    nan,    nan,    nan,  0.623,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:17:49,  142475.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.474,    8.000,      8.000,       nan, 13.225, 13.700,  0.160, 13.225,    nan,    nan,    nan,    nan,  0.624,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:18:14,  142500.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.474,    8.000,      8.000,       nan, 13.225, 13.700,  0.160, 13.225,    nan,    nan,    nan,    nan,  0.624,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:18:39,  142525.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.474,    8.000,      8.000,       nan, 13.225, 13.700,  0.160, 13.225,    nan,    nan,    nan,    nan,  0.625,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:19:04,  142550.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.474,    8.000,      8.000,       nan, 13.225, 13.700,  0.160, 13.225,    nan,    nan,    nan,    nan,  0.626,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:19:29,  142575.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.474,    8.000,      8.000,       nan, 13.225, 13.700,  0.160, 13.225,    nan,    nan,    nan,    nan,  0.626,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:19:54,  142600.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.474,    8.000,      8.000,       nan, 13.225, 13.700,  0.160, 13.225,    nan,    nan,    nan,    nan,  0.627,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:20:19,  142625.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.474,    8.000,      8.000,       nan, 13.225, 13.700,  0.160, 13.225,    nan,    nan,    nan,    nan,  0.627,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:20:44,  142650.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.474,    8.000,      8.000,       nan, 13.226, 13.700,  0.160, 13.226,    nan,    nan,    nan,    nan,  0.628,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:21:09,  142675.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.475,    8.000,      8.000,       nan, 13.226, 13.700,  0.160, 13.226,    nan,    nan,    nan,    nan,  0.628,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:21:34,  142700.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.475,    8.000,      8.000,       nan, 13.226, 13.700,  0.160, 13.226,    nan,    nan,    nan,    nan,  0.629,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:21:59,  142725.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.475,    8.000,      8.000,       nan, 13.226, 13.700,  0.160, 13.226,    nan,    nan,    nan,    nan,  0.629,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:22:24,  142750.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.475,    8.000,      8.000,       nan, 13.226, 13.700,  0.160, 13.226,    nan,    nan,    nan,    nan,  0.630,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:22:49,  142775.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.475,    8.000,      8.000,       nan, 13.226, 13.700,  0.160, 13.226,    nan,    nan,    nan,    nan,  0.631,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:23:14,  142800.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.475,    8.000,      8.000,       nan, 13.226, 13.700,  0.160, 13.226,    nan,    nan,    nan,    nan,  0.631,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:23:39,  142825.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.475,    8.000,      8.000,       nan, 13.226, 13.700,  0.160, 13.226,    nan,    nan,    nan,    nan,  0.632,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:24:04,  142850.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.475,    8.000,      8.000,       nan, 13.226, 13.700,  0.160, 13.226,    nan,    nan,    nan,    nan,  0.632,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:24:29,  142875.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.475,    8.000,      8.000,       nan, 13.227, 13.700,  0.160, 13.227,    nan,    nan,    nan,    nan,  0.633,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:24:54,  142900.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.476,    8.000,      8.000,       nan, 13.227, 13.700,  0.160, 13.227,    nan,    nan,    nan,    nan,  0.633,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:25:19,  142925.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.476,    8.000,      8.000,       nan, 13.227, 13.700,  0.160, 13.227,    nan,    nan,    nan,    nan,  0.634,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:25:44,  142950.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.476,    8.000,      8.000,       nan, 13.227, 13.700,  0.160, 13.227,    nan,    nan,    nan,    nan,  0.634,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:26:09,  142975.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.476,    8.000,      8.000,       nan, 13.227, 13.700,  0.160, 13.227,    nan,    nan,    nan,    nan,  0.635,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:26:34,  143000.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.476,    8.000,      8.000,       nan, 13.227, 13.700,  0.160, 13.227,    nan,    nan,    nan,    nan,  0.636,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:26:59,  143025.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.476,    8.000,      8.000,       nan, 13.227, 13.700,  0.160, 13.227,    nan,    nan,    nan,    nan,  0.636,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:27:24,  143050.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.476,    8.000,      8.000,       nan, 13.227, 13.700,  0.160, 13.227,    nan,    nan,    nan,    nan,  0.637,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:27:49,  143075.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.476,    8.000,      8.000,       nan, 13.227, 13.700,  0.160, 13.227,    nan,    nan,    nan,    nan,  0.637,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:28:14,  143100.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.476,    8.000,      8.000,       nan, 13.228, 13.700,  0.160, 13.228,    nan,    nan,    nan,    nan,  0.638,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:28:39,  143125.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.477,    8.000,      8.000,       nan, 13.228, 13.700,  0.160, 13.228,    nan,    nan,    nan,    nan,  0.638,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:29:04,  143150.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.477,    8.000,      8.000,       nan, 13.228, 13.700,  0.160, 13.228,    nan,    nan,    nan,    nan,  0.639,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:29:29,  143175.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.477,    8.000,      8.000,       nan, 13.228, 13.700,  0.160, 13.228,    nan,    nan,    nan,    nan,  0.639,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:29:54,  143200.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.477,    8.000,      8.000,       nan, 13.228, 13.700,  0.160, 13.228,    nan,    nan,    nan,    nan,  0.640,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:30:19,  143225.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.477,    8.000,      8.000,       nan, 13.228, 13.700,  0.160, 13.228,    nan,    nan,    nan,    nan,  0.641,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:30:44,  143250.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.477,    8.000,      8.000,       nan, 13.228, 13.700,  0.160, 13.228,    nan,    nan,    nan,    nan,  0.641,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:31:09,  143275.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.477,    8.000,      8.000,       nan, 13.228, 13.700,  0.160, 13.228,    nan,    nan,    nan,    nan,  0.642,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:31:34,  143300.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.477,    8.000,      8.000,       nan, 13.228, 13.700,  0.160, 13.228,    nan,    nan,    nan,    nan,  0.642,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:31:59,  143325.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.477,    8.000,      8.000,       nan, 13.229, 13.700,  0.160, 13.229,    nan,    nan,    nan,    nan,  0.643,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:32:24,  143350.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.478,    8.000,      8.000,       nan, 13.229, 13.700,  0.160, 13.229,    nan,    nan,    nan,    nan,  0.643,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:32:49,  143375.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.478,    8.000,      8.000,       nan, 13.229, 13.700,  0.160, 13.229,    nan,    nan,    nan,    nan,  0.644,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:33:14,  143400.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.478,    8.000,      8.000,       nan, 13.229, 13.700,  0.160, 13.229,    nan,    nan,    nan,    nan,  0.644,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:33:39,  143425.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.478,    8.000,      8.000,       nan, 13.229, 13.700,  0.160, 13.229,    nan,    nan,    nan,    nan,  0.645,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:34:04,  143450.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.478,    8.000,      8.000,       nan, 13.229, 13.700,  0.160, 13.229,    nan,    nan,    nan,    nan,  0.646,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:34:29,  143475.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.478,    8.000,      8.000,       nan, 13.229, 13.700,  0.160, 13.229,    nan,    nan,    nan,    nan,  0.646,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:34:54,  143500.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.478,    8.000,      8.000,       nan, 13.229, 13.700,  0.160, 13.229,    nan,    nan,    nan,    nan,  0.647,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:35:19,  143525.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.478,    8.000,      8.000,       nan, 13.229, 13.700,  0.160, 13.229,    nan,    nan,    nan,    nan,  0.647,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:35:44,  143550.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.478,    8.000,      8.000,       nan, 13.230, 13.700,  0.160, 13.230,    nan,    nan,    nan,    nan,  0.648,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:36:09,  143575.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.479,    8.000,      8.000,       nan, 13.230, 13.700,  0.160, 13.230,    nan,    nan,    nan,    nan,  0.648,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:36:34,  143600.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.479,    8.000,      8.000,       nan, 13.230, 13.700,  0.160, 13.230,    nan,    nan,    nan,    nan,  0.649,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:36:59,  143625.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.479,    8.000,      8.000,       nan, 13.230, 13.700,  0.160, 13.230,    nan,    nan,    nan,    nan,  0.649,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:37:24,  143650.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.479,    8.000,      8.000,       nan, 13.230, 13.700,  0.160, 13.230,    nan,    nan,    nan,    nan,  0.650,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:37:49,  143675.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.479,    8.000,      8.000,       nan, 13.230, 13.700,  0.160, 13.230,    nan,    nan,    nan,    nan,  0.651,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:38:14,  143700.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.479,    8.000,      8.000,       nan, 13.230, 13.700,  0.160, 13.230,    nan,    nan,    nan,    nan,  0.651,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:38:39,  143725.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.479,    8.000,      8.000,       nan, 13.230, 13.700,  0.160, 13.230,    nan,    nan,    nan,    nan,  0.652,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:39:04,  143750.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.479,    8.000,      8.000,       nan, 13.230, 13.700,  0.160, 13.230,    nan,    nan,    nan,    nan,  0.652,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:39:29,  143775.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.479,    8.000,      8.000,       nan, 13.231, 13.700,  0.160, 13.231,    nan,    nan,    nan,    nan,  0.653,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:39:54,  143800.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.480,    8.000,      8.000,       nan, 13.231, 13.700,  0.160, 13.231,    nan,    nan,    nan,    nan,  0.653,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:40:19,  143825.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.480,    8.000,      8.000,       nan, 13.231, 13.700,  0.160, 13.231,    nan,    nan,    nan,    nan,  0.654,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:40:44,  143850.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.480,    8.000,      8.000,       nan, 13.231, 13.700,  0.160, 13.231,    nan,    nan,    nan,    nan,  0.654,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:41:09,  143875.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.480,    8.000,      8.000,       nan, 13.231, 13.700,  0.160, 13.231,    nan,    nan,    nan,    nan,  0.655,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:41:34,  143900.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.480,    8.000,      8.000,       nan, 13.231, 13.700,  0.160, 13.231,    nan,    nan,    nan,    nan,  0.656,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:41:59,  143925.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.480,    8.000,      8.000,       nan, 13.231, 13.700,  0.160, 13.231,    nan,    nan,    nan,    nan,  0.656,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:42:24,  143950.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.480,    8.000,      8.000,       nan, 13.231, 13.700,  0.160, 13.231,    nan,    nan,    nan,    nan,  0.657,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:42:49,  143975.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.480,    8.000,      8.000,       nan, 13.231, 13.700,  0.160, 13.231,    nan,    nan,    nan,    nan,  0.657,  0.000,  0.089,
g20230530_soc0p_ch, 2023-08-12:09:43:14,  144000.000,   0.100,   1,  360000, 0,  1,  0,  0, 25.000,13.480,    8.000,      8.000,       nan, 13.232, 13.700,  0.160, 13.232,    nan,    nan,    nan,    nan,  0.658,  0.000,  0.089,
