unit_h, 2023-12-23T16:52:47, 1703350367,  13.250,  14.485,   0.013,   0.085,  13.250,  14.485,   0.013,  1.0000,  0.0331,  0.9982,  14.484,  14.484,   0.212, 0, 0,
unit_h, 2023-12-23T17:22:47, 1703352167,  13.312,  14.498,   0.083,   0.172,  13.312,  14.498,   0.083,  1.0000,  0.0337,  0.9982,  14.497,  14.497,   0.208, 0, 0,
fltb,  date,                time,    Tb_h, vb_h, ibah, ibnh, Tb, vb, ib, soc, soc_min, soc_ekf, voc, voc_stat, e_w_f, fltw, falw,
unit_f, 2023-12-23T17:34:26, 1703352866,  13.312,  14.481,   0.048,   0.000,  13.312,  14.481,   0.048,  1.0000,  0.0337,  0.9982,  14.484,  14.484,   0.221, 1024, 0,
unit_f, 2023-12-23T17:34:36, 1703352876,  13.312,  14.481,   0.048,   0.085,  13.312,  14.481,   0.048,  1.0000,  0.0337,  0.9982,  14.488,  14.488,   0.220, 1024, 0,
unit_f, 2023-12-23T17:34:46, 1703352886,  13.312,  14.485,   0.048,   0.085,  13.312,  14.485,   0.048,  1.0000,  0.0337,  0.9982,  14.475,  14.475,   0.217, 0, 0,
unit_f, 2023-12-23T17:34:56, 1703352896,  13.312,  14.481,   0.048,   0.085,  13.312,  14.481,   0.048,  1.0000,  0.0337,  0.9982,  14.484,  14.484,   0.216, 1024, 0,
unit_f, 2023-12-23T17:35:06, 1703352906,  13.312,  14.485,   0.048,   0.085,  13.312,  14.485,   0.048,  1.0000,  0.0337,  0.9982,  14.488,  14.488,   0.215, 0, 0,
unit_f, 2023-12-23T17:35:16, 1703352916,  13.312,  14.498,   0.048,   0.085,  13.312,  14.498,   0.048,  1.0000,  0.0337,  0.9982,  14.492,  14.492,   0.214, 1024, 0,
unit_f, 2023-12-23T17:35:27, 1703352927,  13.312,  14.489,   0.013,   0.085,  13.312,  14.489,   0.013,  1.0000,  0.0337,  0.9982,  14.484,  14.484,   0.214, 0, 0,
fltb,  date,                time,    Tb_h, vb_h, ibah, ibnh, Tb, vb, ib, soc, soc_min, soc_ekf, voc, voc_stat, e_w_f, fltw, falw,

Sen::
Fault:
 cc_diff   -0.002  thr=500.000 Fc^
 ib_diff   -0.053  thr= 10.000 Fd^
 e_wrap     0.214  thr=-786.080 Fo^628.864 Fi^
 ib_quiet   0.017  thr=  0.005 Fq v

 soc    1.000  soc_inf   1.065 voc  14.485  voc_soc  14.700
 dis_tb_fa 0  dis_vb_fa 0  dis_ib_fa 0
 bms_off   0

 Tbh= 13.312  Tbm= 13.312
 Vbh  14.485  Vbm  14.640
 imh   0.030  imm   0.030
 inh   0.173  inm   0.030

 mod_tb 0 mod_vb 0 mod_ib  0
 mod_tb_dscn 0 mod_vb_dscn 0 mod_ib_amp_dscn 0 mod_ib_noa_dscn 0
 tb_s_st 1  vb_s_st 1  ib_s_st 1
 fake_faults 1 latched_fail 1 latched_fail_fake 0 preserving 0

 bare det n  0  x 
 bare det m  0  x 
 ib_dsc  0  0 'Fq v'
 ibd_lo  0  0 'Fd ^  *SA/*SB'
 ibd_hi  0  0 'Fd ^  *SA/*SB'
 red wv  0  0   'Fd, Fi/Fo ^'
 wl      0  0 'Fo ^'
 wh      0  0 'Fi ^'
 cc_dif  x  0 'Fc ^'
 ib n    0  0 'Fi 1'
 ib m    0  0 'Fi 1'
 vb      0  0 'Fv 1  *SV, *Dc/*Dv'
 tb      0  0 'Ft 1'
  0000000000000   00000000000
  CBA98765x3210 xxA9876543210
  fltw=0     falw=0
fake_faults=>redl
echo: Q, 0
ib_amp_fail 0
ib_noa_fail 0
vb_fail 0
Tb 13.312
vb 14.494
voc 14.493
voc_filt 14.479
vsat 13.753
ib  0.015
soc_m  1.0000
soc_ekf  0.9982
soc  1.0000
soc_min  0.0337
soc_inf  1.0651
modeling 0
dq_inf/dq_abs   23314.4/ 1247604.1   0.0187 coul_eff*= 1.031496, DAB+= 0.012856
DQn-1235946.9 Tn 2446920.7 DQp 1198208.1 Tp  488527.6
echo: Pr, 0

saved parameters (sp):
             defaults    current EERAM values
 inj amp  0.000    0.000 *Xa<> A pk
 cut_gn_slr  1.000    1.000 *Sk<>
 debug  0  0 *v<>
 delta_q       0.0        0.0 *DQ<>
 dq_sim        0.0        0.0 *Ca<>, *Cm<>, C
 inj frq  0.000    0.000 *Xf<> r/s
 Ib_bias_all  0.000    0.000 *Di<> A
 bias_amp  1.003    1.003 *DA<>
 bias_noa  0.173    0.173 *DB<>
 ib_scale_amp  1.006    1.006 *SA<>
 ib_scale_noa  1.042    1.042 *SB<>
 ib_select 1  1 *s<> -1=noa, 0=auto, 1=amp
 iflt                           1 flt ptr
 inj_bias  0.000    0.000 *Xb<> A
 isum                           196 tbl ptr
 modeling 0  0 *Xm<>
 mon chem            1          1 *Bm<> 0=Battleborn, 1=CHINS, 2=Spare
 preserving 0  0 *Xm<>
 nP              2.000      2.000 *BP<> eg '2P1S'
 nS              1.000      1.000 *BS<> eg '2P1S'
 sim chem            1          1 *Bs<>
 s_cap_mon  1.000    1.000 *SQ<>
 s_cap_sim  1.000    1.000 *Sq<>
 Tb_bias_hdwe  0.000    0.000 *Dt<> dg C
 time_now 1703352933 Sat Dec 23 17:35:33 2023 *U<> Unix time
 type inj 0  0 *Xt<> 1=sin, 2=sq, 3=tri, 4=1C, 5=-1C, 8=cos
 t_last 25.00  13.31 dg C
 t_last_sim 25.00  13.31 dg C
 Vb_bias_hdwe   0.030    0.030 *Dc<> V
 sclr vb         1.017      1.017 *SV<>

 vb_table_bias   0.000      0.000 *Dw

command parameters(cp):
 dc_dc_on 0
 eframe_mult 20
 fake_faults 1
 inf_reset 0
 model_cutback 1
 model_saturated 1
 print_mult 4
 publishS 0
 soft_reset 0
 s_t_sat  1.000
 tb_bias_mod  0.000
 write_summary 0
echo: Q, 0
ib_amp_fail 0
ib_noa_fail 0
vb_fail 0
Tb 13.312
vb 14.481
voc 14.481
voc_filt 14.479
vsat 13.753
ib  0.015
soc_m  1.0000
soc_ekf  0.9982
soc  1.0000
soc_min  0.0337
soc_inf  1.0651
modeling 0
dq_inf/dq_abs   23314.4/ 1247604.1   0.0187 coul_eff*= 1.031496, DAB+= 0.012856
DQn-1235946.9 Tn 2446920.8 DQp 1198208.1 Tp  488527.6
echo: Pf, 0
unit_h, 2023-12-22T13:52:41, 1703253161,  13.307,  13.309,   0.327,   0.433,  13.307,  13.309,   0.327,  0.9339,  0.0336,  0.8781,  13.303,  13.303,  -0.007, 0, 0,
unit_h, 2023-12-22T14:22:42, 1703254962,  13.182,  13.499,   4.117,   4.253,  13.182,  13.499,   4.117,  0.9481,  0.0324,  0.9866,  13.418,  13.418,  -0.116, 0, 0,
unit_h, 2023-12-22T14:52:42, 1703256762,  13.182,  13.473,   2.725,   2.863,  13.182,  13.473,   2.725,  0.9673,  0.0324,  0.9863,  13.420,  13.420,  -0.108, 0, 0,
unit_h, 2023-12-22T15:22:42, 1703258562,  13.120,  13.512,   3.525,   3.645,  13.120,  13.512,   3.525,  0.9838,  0.0319,  0.9878,  13.443,  13.443,  -0.065, 0, 0,
unit_h, 2023-12-22T15:52:42, 1703260362,  13.120,  13.723,   8.253,   8.593,  13.120,  13.723,   8.253,  1.0000,  0.0319,  0.9906,  13.562,  13.562,   1.143, 0, 0,
unit_h, 2023-12-22T16:22:42, 1703262162,  13.125,  14.481,   0.083,   0.085,  13.125,  14.481,   0.083,  1.0000,  0.0319,  0.9982,  14.479,  14.479,   0.212, 0, 0,
unit_h, 2023-12-22T16:52:42, 1703263962,  13.187,  14.493,   0.048,   0.085,  13.187,  14.493,   0.048,  1.0000,  0.0325,  0.9982,  14.492,  14.492,   0.215, 0, 0,
unit_h, 2023-12-22T17:22:42, 1703265762,  13.250,  14.476,   0.013,   0.085,  13.250,  14.476,   0.013,  1.0000,  0.0331,  0.9982,  14.476,  14.476,   0.214, 0, 0,
unit_h, 2023-12-22T17:52:42, 1703267562,  13.312,  14.489,   0.048,   0.085,  13.312,  14.489,   0.048,  1.0000,  0.0337,  0.9982,  14.488,  14.488,   0.216, 0, 0,
unit_h, 2023-12-22T18:22:42, 1703269362,  13.375,  14.481,   0.013,   0.085,  13.375,  14.481,   0.013,  1.0000,  0.0343,  0.9981,  14.480,  14.480,   0.221, 0, 0,
unit_h, 2023-12-22T18:52:42, 1703271162,  13.437,  14.493,   0.083,   0.085,  13.437,  14.493,   0.083,  1.0000,  0.0348,  0.9982,  14.492,  14.492,   0.212, 1024, 0,
unit_h, 2023-12-22T19:22:43, 1703272963,  13.437,  14.463,  -0.018,   0.085,  13.437,  14.463,  -0.018,  1.0000,  0.0348,  0.9982,  14.463,  14.463,   0.217, 1024, 0,
unit_h, 2023-12-22T19:52:43, 1703274763,  13.500,  14.485,   0.048,   0.085,  13.500,  14.485,   0.048,  1.0000,  0.0354,  0.9982,  14.484,  14.484,   0.216, 1024, 0,
unit_h, 2023-12-22T20:22:43, 1703276563,  13.500,  14.481,   0.013,   0.085,  13.500,  14.481,   0.013,  1.0000,  0.0354,  0.9982,  14.480,  14.480,   0.215, 0, 0,
unit_h, 2023-12-22T20:52:43, 1703278363,  13.562,  14.485,   0.048,   0.085,  13.562,  14.485,   0.048,  1.0000,  0.0360,  0.9982,  14.484,  14.484,   0.219, 0, 0,
unit_h, 2023-12-22T21:22:43, 1703280163,  13.687,  14.024,  -0.158,  -0.087,  13.687,  14.024,  -0.158,  0.9999,  0.0371,  0.9946,  14.027,  14.027,   0.658, 1024, 0,
unit_h, 2023-12-22T21:52:43, 1703281963,  13.687,  13.830,  -0.158,  -0.173,  13.687,  13.830,  -0.158,  0.9991,  0.0371,  0.9928,  13.833,  13.833,   0.772, 0, 0,
unit_h, 2023-12-22T22:22:43, 1703283763,  13.750,  13.645,  -0.193,  -0.087,  13.750,  13.645,  -0.193,  0.9976,  0.0377,  0.9912,  13.649,  13.649,   0.775, 0, 0,
unit_h, 2023-12-22T22:52:43, 1703285563,  13.812,  13.529,  -0.158,  -0.173,  13.812,  13.529,  -0.158,  0.9961,  0.0383,  0.9903,  13.533,  13.533,   0.708, 1024, 0,
unit_h, 2023-12-22T23:22:43, 1703287363,  13.937,  13.430,  -0.193,  -0.173,  13.937,  13.430,  -0.193,  0.9939,  0.0395,  0.9874,  13.433,  13.433,   0.528, 0, 0,
unit_h, 2023-12-22T23:52:43, 1703289163,  14.125,  13.391,  -0.193,  -0.173,  14.125,  13.391,  -0.193,  0.9912,  0.0413,  0.9842,  13.395,  13.395,   0.250, 0, 0,
unit_h, 2023-12-23T00:22:44, 1703290964,  14.250,  13.331,  -0.193,  -0.260,  14.250,  13.331,  -0.193,  0.9890,  0.0424,  0.9819,  13.335,  13.335,   0.125, 0, 0,
unit_h, 2023-12-23T00:52:44, 1703292764,  14.375,  13.318,  -0.193,  -0.173,  14.375,  13.318,  -0.193,  0.9869,  0.0436,  0.9802,  13.322,  13.322,   0.115, 1024, 0,
unit_h, 2023-12-23T01:22:44, 1703294564,  14.500,  13.297,  -0.193,  -0.087,  14.500,  13.297,  -0.193,  0.9847,  0.0447,  0.9744,  13.300,  13.300,   0.095, 0, 0,
unit_h, 2023-12-23T01:52:44, 1703296364,  14.562,  13.287,  -0.193,  -0.173,  14.562,  13.287,  -0.193,  0.9831,  0.0453,  0.9471,  13.292,  13.292,   0.079, 0, 0,
unit_h, 2023-12-23T02:22:44, 1703298164,  14.687,  13.271,  -0.193,  -0.087,  14.687,  13.271,  -0.193,  0.9811,  0.0464,  0.9052,  13.274,  13.274,   0.048, 1024, 0,
unit_h, 2023-12-23T02:52:44, 1703299964,  14.687,  13.283,  -0.193,  -0.173,  14.687,  13.283,  -0.193,  0.9801,  0.0465,  0.8591,  13.287,  13.287,   0.034, 1024, 0,
unit_h, 2023-12-23T03:22:44, 1703301764,  14.687,  13.271,  -0.193,  -0.173,  14.687,  13.271,  -0.193,  0.9791,  0.0465,  0.8218,  13.274,  13.274,   0.033, 0, 0,
unit_h, 2023-12-23T03:52:44, 1703303564,  14.687,  13.214,  -1.827,  -1.823,  14.687,  13.214,  -1.827,  0.9710,  0.0465,  0.7212,  13.250,  13.250,   0.063, 1024, 0,
unit_h, 2023-12-23T04:22:44, 1703305364,  14.687,  13.210,  -1.583,  -1.562,  14.687,  13.210,  -1.583,  0.9629,  0.0465,  0.6883,  13.241,  13.241,   0.058, 0, 0,
unit_h, 2023-12-23T04:52:44, 1703307164,  14.687,  13.210,  -1.548,  -1.475,  14.687,  13.210,  -1.548,  0.9549,  0.0465,  0.6837,  13.241,  13.241,   0.055, 0, 0,
unit_h, 2023-12-23T05:22:45, 1703308965,  14.682,  13.214,  -1.757,  -1.910,  14.682,  13.214,  -1.757,  0.9461,  0.0464,  0.6810,  13.250,  13.250,   0.057, 0, 0,
unit_h, 2023-12-23T05:52:45, 1703310765,  14.620,  13.240,  -1.062,  -1.128,  14.620,  13.240,  -1.062,  0.9403,  0.0459,  0.6891,  13.261,  13.261,   0.044, 0, 0,
unit_h, 2023-12-23T06:22:45, 1703312565,  14.620,  13.236,  -1.270,  -1.215,  14.620,  13.236,  -1.270,  0.9357,  0.0459,  0.7048,  13.260,  13.260,   0.041, 0, 0,
unit_h, 2023-12-23T06:52:45, 1703314365,  14.557,  13.249,  -0.818,  -0.780,  14.557,  13.249,  -0.818,  0.9310,  0.0452,  0.7081,  13.266,  13.266,   0.041, 0, 0,
unit_h, 2023-12-23T07:22:45, 1703316165,  14.495,  13.227,  -0.958,  -0.955,  14.495,  13.227,  -0.958,  0.9272,  0.0447,  0.7146,  13.246,  13.246,   0.040, 0, 0,
unit_h, 2023-12-23T07:52:45, 1703317965,  14.432,  13.240,  -0.993,  -0.955,  14.432,  13.240,  -0.993,  0.9225,  0.0441,  0.7129,  13.260,  13.260,   0.044, 0, 0,
unit_h, 2023-12-23T08:22:45, 1703319765,  14.370,  13.232,  -1.027,  -0.955,  14.370,  13.232,  -1.027,  0.9178,  0.0435,  0.7084,  13.252,  13.252,   0.044, 0, 0,
unit_h, 2023-12-23T08:52:45, 1703321565,  14.307,  13.275,  -0.193,  -0.173,  14.307,  13.275,  -0.193,  0.9160,  0.0429,  0.7269,  13.279,  13.279,   0.025, 0, 0,
unit_h, 2023-12-23T09:22:45, 1703323365,  14.182,  13.275,  -0.193,  -0.173,  14.182,  13.275,  -0.193,  0.9162,  0.0418,  0.7592,  13.278,  13.278,   0.018, 1024, 0,
unit_h, 2023-12-23T09:52:45, 1703325165,  14.120,  13.287,  -0.158,  -0.173,  14.120,  13.287,  -0.158,  0.9159,  0.0412,  0.7810,  13.291,  13.291,   0.018, 0, 0,
unit_h, 2023-12-23T10:22:46, 1703326966,  13.995,  13.279,  -0.193,  -0.173,  13.995,  13.279,  -0.193,  0.9161,  0.0400,  0.7935,  13.283,  13.283,   0.015, 1024, 0,
unit_h, 2023-12-23T10:52:46, 1703328766,  13.870,  13.283,  -0.158,  -0.087,  13.870,  13.283,  -0.158,  0.9164,  0.0389,  0.8004,  13.287,  13.287,   0.015, 1024, 0,
unit_h, 2023-12-23T11:22:46, 1703330566,  13.745,  13.275,  -0.193,  -0.173,  13.745,  13.275,  -0.193,  0.9166,  0.0377,  0.8053,  13.278,  13.278,   0.014, 0, 0,
unit_h, 2023-12-23T11:52:46, 1703332366,  13.620,  13.283,  -0.158,  -0.087,  13.620,  13.283,  -0.158,  0.9169,  0.0365,  0.8094,  13.287,  13.287,   0.014, 0, 0,
unit_h, 2023-12-23T12:22:46, 1703334166,  13.495,  13.279,  -0.158,  -0.173,  13.495,  13.279,  -0.158,  0.9171,  0.0354,  0.8124,  13.283,  13.283,   0.014, 0, 0,
unit_h, 2023-12-23T12:52:46, 1703335966,  13.370,  13.279,  -0.018,   0.085,  13.370,  13.279,  -0.018,  0.9176,  0.0342,  0.8173,  13.279,  13.279,   0.009, 0, 0,
unit_h, 2023-12-23T13:22:46, 1703337766,  13.307,  13.327,   0.432,   0.433,  13.307,  13.327,   0.432,  0.9194,  0.0336,  0.8484,  13.318,  13.318,  -0.009, 1024, 0,
unit_h, 2023-12-23T13:52:46, 1703339566,  13.182,  13.335,   0.605,   0.693,  13.182,  13.335,   0.605,  0.9231,  0.0324,  0.9117,  13.323,  13.323,  -0.023, 0, 0,
unit_h, 2023-12-23T14:22:46, 1703341366,  13.120,  13.503,   3.943,   4.078,  13.120,  13.503,   3.943,  0.9362,  0.0319,  0.9866,  13.425,  13.425,  -0.115, 0, 0,
unit_h, 2023-12-23T14:52:46, 1703343166,  13.120,  13.456,   2.448,   2.603,  13.120,  13.456,   2.448,  0.9549,  0.0319,  0.9862,  13.408,  13.408,  -0.109, 0, 0,
unit_h, 2023-12-23T15:22:47, 1703344967,  13.120,  13.512,   3.282,   3.385,  13.120,  13.512,   3.282,  0.9698,  0.0319,  0.9879,  13.447,  13.447,  -0.135, 0, 0,
unit_h, 2023-12-23T15:52:47, 1703346767,  13.120,  13.710,   7.872,   8.072,  13.120,  13.710,   7.872,  0.9932,  0.0319,  0.9906,  13.557,  13.557,   0.306, 0, 0,
unit_h, 2023-12-23T16:22:47, 1703348567,  13.125,  14.498,   0.083,   0.172,  13.125,  14.498,   0.083,  1.0000,  0.0319,  0.9982,  14.496,  14.496,   0.210, 0, 0,
unit_h, 2023-12-23T16:52:47, 1703350367,  13.250,  14.485,   0.013,   0.085,  13.250,  14.485,   0.013,  1.0000,  0.0331,  0.9982,  14.484,  14.484,   0.212, 0, 0,
unit_h, 2023-12-23T17:22:47, 1703352167,  13.312,  14.498,   0.083,   0.172,  13.312,  14.498,   0.083,  1.0000,  0.0337,  0.9982,  14.497,  14.497,   0.208, 0, 0,
fltb,  date,                time,    Tb_h, vb_h, ibah, ibnh, Tb, vb, ib, soc, soc_min, soc_ekf, voc, voc_stat, e_w_f, fltw, falw,
unit_f, 2023-12-23T17:34:26, 1703352866,  13.312,  14.481,   0.048,   0.000,  13.312,  14.481,   0.048,  1.0000,  0.0337,  0.9982,  14.484,  14.484,   0.221, 1024, 0,
unit_f, 2023-12-23T17:34:36, 1703352876,  13.312,  14.481,   0.048,   0.085,  13.312,  14.481,   0.048,  1.0000,  0.0337,  0.9982,  14.488,  14.488,   0.220, 1024, 0,
unit_f, 2023-12-23T17:34:46, 1703352886,  13.312,  14.485,   0.048,   0.085,  13.312,  14.485,   0.048,  1.0000,  0.0337,  0.9982,  14.475,  14.475,   0.217, 0, 0,
unit_f, 2023-12-23T17:34:56, 1703352896,  13.312,  14.481,   0.048,   0.085,  13.312,  14.481,   0.048,  1.0000,  0.0337,  0.9982,  14.484,  14.484,   0.216, 1024, 0,
unit_f, 2023-12-23T17:35:06, 1703352906,  13.312,  14.485,   0.048,   0.085,  13.312,  14.485,   0.048,  1.0000,  0.0337,  0.9982,  14.488,  14.488,   0.215, 0, 0,
unit_f, 2023-12-23T17:35:16, 1703352916,  13.312,  14.498,   0.048,   0.085,  13.312,  14.498,   0.048,  1.0000,  0.0337,  0.9982,  14.492,  14.492,   0.214, 1024, 0,
unit_f, 2023-12-23T17:35:27, 1703352927,  13.312,  14.489,   0.013,   0.085,  13.312,  14.489,   0.013,  1.0000,  0.0337,  0.9982,  14.484,  14.484,   0.214, 0, 0,
fltb,  date,                time,    Tb_h, vb_h, ibah, ibnh, Tb, vb, ib, soc, soc_min, soc_ekf, voc, voc_stat, e_w_f, fltw, falw,

Sen::
Fault:
 cc_diff   -0.002  thr=500.000 Fc^
 ib_diff   -0.041  thr= 10.000 Fd^
 e_wrap     0.214  thr=-786.080 Fo^628.864 Fi^
 ib_quiet   0.000  thr=  0.005 Fq v

 soc    1.000  soc_inf   1.065 voc  14.481  voc_soc  14.700
 dis_tb_fa 0  dis_vb_fa 0  dis_ib_fa 0
 bms_off   0

 Tbh= 13.312  Tbm= 13.312
 Vbh  14.481  Vbm  14.640
 imh   0.030  imm   0.030
 inh   0.173  inm   0.030

 mod_tb 0 mod_vb 0 mod_ib  0
 mod_tb_dscn 0 mod_vb_dscn 0 mod_ib_amp_dscn 0 mod_ib_noa_dscn 0
 tb_s_st 1  vb_s_st 1  ib_s_st 1
 fake_faults 1 latched_fail 1 latched_fail_fake 0 preserving 0

 bare det n  0  x 
 bare det m  0  x 
 ib_dsc  1  0 'Fq v'
 ibd_lo  0  0 'Fd ^  *SA/*SB'
 ibd_hi  0  0 'Fd ^  *SA/*SB'
 red wv  0  0   'Fd, Fi/Fo ^'
 wl      0  0 'Fo ^'
 wh      0  0 'Fi ^'
 cc_dif  x  0 'Fc ^'
 ib n    0  0 'Fi 1'
 ib m    0  0 'Fi 1'
 vb      0  0 'Fv 1  *SV, *Dc/*Dv'
 tb      0  0 'Ft 1'
  0010000000000   00000000000
  CBA98765x3210 xxA9876543210
  fltw=1024     falw=0
fake_faults=>redl
